1.000000,1.000008,1.000036,1.000091,1.000189,1.000361,1.000654,1.001149,1.001965,1.003267,1.005260,1.008144,1.012039,1.016886,1.022387,1.028059,1.033391,1.038028,1.041842,1.044901,1.047358,1.049378,1.051091,1.052588,1.053930,1.055152,1.056279,1.057326,1.058303,1.059220,1.060082,1.060895,1.061662,1.062389,1.063079,1.063734,1.064357,1.064952,1.065519,1.066061,1.066580,1.067078,1.067555,1.068013,1.068454,1.068877,1.069285,1.069678,1.070055,1.070419,1.070769,1.071106,1.071428,1.071735,1.072028,1.072304,1.072563,1.072803,1.073027,1.073239,1.073447,1.073674,1.073950,1.074321,1.074836,1.075527,1.076393,1.077384,1.078412,1.079382,1.080228,1.080922,1.081472,1.081904,1.082249,1.082534,1.082781,1.083001,1.083205,1.083397,1.083581,1.083758,1.083930,1.084097,1.084260,1.084419,1.084574,1.084725,1.084873,1.085018,1.085159,1.085297,1.085432,1.085564,1.085694,1.085821,1.085944,1.086066,1.086185,1.086301,1.086416,1.086527,1.086637,1.086745,1.086850,1.086954,1.087055,1.087155,1.087252,1.087348,1.087442,1.087535,1.087626,1.087715,1.087803,1.087889,1.087973,1.088056,1.088138,1.088219,1.088298,1.088375,1.088452,1.088527,1.088601,1.088674,1.088745,1.088816,1.088885,1.088953,1.089021,1.089087,1.089152,1.089216,1.089279,1.089342,1.089403,1.089464,1.089523,1.089582
1.000000,1.000033,1.000142,1.000356,1.000730,1.001355,1.002369,1.003964,1.006367,1.009800,1.014386,1.020039,1.026402,1.032911,1.038987,1.044239,1.048545,1.051998,1.054783,1.057085,1.059049,1.060774,1.062322,1.063733,1.065032,1.066236,1.067357,1.068404,1.069385,1.070306,1.071174,1.071992,1.072766,1.073499,1.074194,1.074854,1.075483,1.076083,1.076655,1.077203,1.077727,1.078229,1.078711,1.079174,1.079619,1.080047,1.080459,1.080857,1.081240,1.081609,1.081966,1.082310,1.082641,1.082959,1.083265,1.083558,1.083836,1.084099,1.084346,1.084576,1.084789,1.084989,1.085185,1.085395,1.085648,1.085987,1.086460,1.087102,1.087918,1.088866,1.089864,1.090819,1.091660,1.092354,1.092905,1.093337,1.093680,1.093962,1.094203,1.094417,1.094614,1.094800,1.094977,1.095148,1.095313,1.095474,1.095631,1.095784,1.095934,1.096080,1.096223,1.096362,1.096499,1.096632,1.096763,1.096891,1.097016,1.097139,1.097259,1.097377,1.097492,1.097605,1.097716,1.097824,1.097931,1.098035,1.098138,1.098239,1.098337,1.098434,1.098529,1.098623,1.098714,1.098805,1.098893,1.098980,1.099066,1.099150,1.099232,1.099313,1.099393,1.099472,1.099549,1.099625,1.099699,1.099773,1.099845,1.099916,1.099987,1.100056,1.100123,1.100190,1.100256,1.100321,1.100385,1.100448,1.100510,1.100571,1.100631,1.100691
1.000000,1.000125,1.000528,1.001293,1.002569,1.004568,1.007546,1.011744,1.017279,1.024024,1.031537,1.039146,1.046185,1.052225,1.057160,1.061120,1.064330,1.067002,1.069297,1.071320,1.073139,1.074796,1.076318,1.077723,1.079026,1.080237,1.081368,1.082425,1.083416,1.084347,1.085224,1.086051,1.086833,1.087574,1.088277,1.088945,1.089581,1.090188,1.090767,1.091321,1.091851,1.092359,1.092847,1.093315,1.093766,1.094199,1.094617,1.095020,1.095409,1.095784,1.096146,1.096496,1.096834,1.097161,1.097476,1.097780,1.098072,1.098351,1.098618,1.098870,1.099107,1.099327,1.099532,1.099723,1.099908,1.100103,1.100335,1.100643,1.101073,1.101666,1.102432,1.103338,1.104308,1.105251,1.106092,1.106792,1.107350,1.107787,1.108132,1.108412,1.108650,1.108860,1.109052,1.109232,1.109404,1.109569,1.109729,1.109885,1.110037,1.110185,1.110329,1.110471,1.110609,1.110744,1.110877,1.111006,1.111133,1.111257,1.111379,1.111498,1.111615,1.111730,1.111842,1.111952,1.112060,1.112166,1.112270,1.112371,1.112471,1.112570,1.112666,1.112761,1.112853,1.112945,1.113034,1.113122,1.113209,1.113294,1.113378,1.113460,1.113541,1.113620,1.113699,1.113775,1.113851,1.113926,1.113999,1.114071,1.114142,1.114212,1.114281,1.114348,1.114415,1.114481,1.114545,1.114609,1.114672,1.114734,1.114795,1.114855
1.000000,1.000417,1.001726,1.004095,1.007764,1.012961,1.019772,1.027988,1.037037,1.046099,1.054392,1.061450,1.067198,1.071823,1.075600,1.078771,1.081513,1.083940,1.086123,1.088106,1.089921,1.091589,1.093127,1.094551,1.095871,1.097100,1.098245,1.099317,1.100321,1.101265,1.102153,1.102991,1.103784,1.104535,1.105247,1.105925,1.106570,1.107185,1.107772,1.108334,1.108871,1.109387,1.109881,1.110356,1.110814,1.111254,1.111678,1.112086,1.112481,1.112862,1.113231,1.113587,1.113931,1.114265,1.114587,1.114899,1.115201,1.115492,1.115772,1.116041,1.116297,1.116540,1.116769,1.116982,1.117180,1.117364,1.117540,1.117721,1.117933,1.118210,1.118599,1.119142,1.119855,1.120716,1.121658,1.122591,1.123438,1.124151,1.124722,1.125169,1.125520,1.125803,1.126040,1.126247,1.126436,1.126611,1.126778,1.126939,1.127094,1.127245,1.127392,1.127536,1.127677,1.127814,1.127949,1.128080,1.128209,1.128335,1.128459,1.128580,1.128698,1.128815,1.128929,1.129040,1.129150,1.129257,1.129363,1.129466,1.129568,1.129667,1.129765,1.129861,1.129956,1.130048,1.130139,1.130229,1.130317,1.130403,1.130488,1.130571,1.130654,1.130734,1.130814,1.130892,1.130969,1.131044,1.131119,1.131192,1.131264,1.131335,1.131405,1.131473,1.131541,1.131608,1.131674,1.131738,1.131802,1.131865,1.131927,1.131988
1.000000,1.001133,1.004565,1.010339,1.018358,1.028206,1.039063,1.049870,1.059682,1.067988,1.074757,1.080245,1.084778,1.088629,1.091984,1.094962,1.097637,1.100059,1.102263,1.104275,1.106119,1.107813,1.109374,1.110818,1.112156,1.113400,1.114561,1.115646,1.116662,1.117617,1.118517,1.119366,1.120168,1.120929,1.121650,1.122336,1.122989,1.123612,1.124207,1.124776,1.125321,1.125843,1.126344,1.126826,1.127289,1.127735,1.128165,1.128580,1.128980,1.129366,1.129740,1.130102,1.130452,1.130791,1.131119,1.131437,1.131746,1.132044,1.132333,1.132612,1.132882,1.133140,1.133388,1.133623,1.133845,1.134052,1.134243,1.134421,1.134589,1.134758,1.134950,1.135198,1.135544,1.136032,1.136688,1.137498,1.138407,1.139329,1.140182,1.140911,1.141501,1.141963,1.142324,1.142612,1.142850,1.143056,1.143242,1.143414,1.143576,1.143732,1.143883,1.144030,1.144173,1.144313,1.144449,1.144583,1.144714,1.144842,1.144967,1.145090,1.145210,1.145328,1.145444,1.145557,1.145668,1.145777,1.145884,1.145989,1.146092,1.146193,1.146293,1.146390,1.146486,1.146580,1.146672,1.146763,1.146852,1.146940,1.147026,1.147111,1.147194,1.147276,1.147356,1.147436,1.147514,1.147590,1.147666,1.147740,1.147813,1.147885,1.147956,1.148026,1.148095,1.148162,1.148229,1.148295,1.148359,1.148423,1.148486,1.148548
1.000000,1.002157,1.008360,1.017797,1.029153,1.040902,1.051775,1.061121,1.068884,1.075331,1.080786,1.085506,1.089664,1.093368,1.096689,1.099680,1.102381,1.104829,1.107052,1.109080,1.110933,1.112635,1.114201,1.115648,1.116989,1.118235,1.119397,1.120483,1.121501,1.122458,1.123359,1.124209,1.125013,1.125774,1.126497,1.127185,1.127839,1.128464,1.129060,1.129630,1.130176,1.130700,1.131202,1.131685,1.132150,1.132597,1.133028,1.133444,1.133845,1.134233,1.134608,1.134971,1.135323,1.135663,1.135993,1.136313,1.136624,1.136925,1.137217,1.137501,1.137776,1.138042,1.138298,1.138545,1.138782,1.139008,1.139221,1.139420,1.139605,1.139775,1.139935,1.140093,1.140266,1.140484,1.140786,1.141215,1.141804,1.142551,1.143413,1.144310,1.145159,1.145900,1.146505,1.146981,1.147352,1.147645,1.147885,1.148089,1.148271,1.148438,1.148595,1.148746,1.148891,1.149032,1.149170,1.149304,1.149436,1.149564,1.149690,1.149814,1.149934,1.150053,1.150169,1.150283,1.150394,1.150504,1.150611,1.150717,1.150820,1.150922,1.151021,1.151119,1.151215,1.151310,1.151403,1.151494,1.151583,1.151671,1.151758,1.151843,1.151927,1.152009,1.152090,1.152169,1.152248,1.152325,1.152400,1.152475,1.152548,1.152621,1.152692,1.152762,1.152831,1.152899,1.152966,1.153032,1.153097,1.153161,1.153224,1.153286
1.000000,1.002041,1.007586,1.015242,1.023554,1.031577,1.038947,1.045633,1.051701,1.057213,1.062212,1.066728,1.070796,1.074454,1.077741,1.080697,1.083362,1.085771,1.087956,1.089945,1.091762,1.093428,1.094961,1.096378,1.097690,1.098910,1.100048,1.101111,1.102108,1.103045,1.103927,1.104760,1.105548,1.106294,1.107003,1.107676,1.108318,1.108930,1.109515,1.110074,1.110609,1.111123,1.111616,1.112089,1.112545,1.112984,1.113407,1.113815,1.114209,1.114589,1.114958,1.115314,1.115659,1.115993,1.116318,1.116632,1.116937,1.117234,1.117522,1.117802,1.118074,1.118337,1.118594,1.118842,1.119082,1.119313,1.119535,1.119747,1.119948,1.120136,1.120311,1.120471,1.120621,1.120766,1.120921,1.121109,1.121368,1.121739,1.122256,1.122928,1.123723,1.124573,1.125396,1.126128,1.126734,1.127214,1.127587,1.127879,1.128115,1.128314,1.128489,1.128648,1.128797,1.128940,1.129077,1.129210,1.129340,1.129466,1.129590,1.129711,1.129830,1.129947,1.130061,1.130173,1.130282,1.130390,1.130495,1.130599,1.130701,1.130800,1.130898,1.130994,1.131089,1.131182,1.131273,1.131362,1.131450,1.131537,1.131622,1.131705,1.131788,1.131868,1.131948,1.132026,1.132103,1.132179,1.132253,1.132326,1.132398,1.132469,1.132539,1.132608,1.132676,1.132743,1.132809,1.132873,1.132937,1.133000,1.133062,1.133123
1.000000,1.000246,1.001139,1.002993,1.005980,1.009998,1.014738,1.019834,1.024969,1.029922,1.034562,1.038826,1.042703,1.046205,1.049361,1.052205,1.054771,1.057094,1.059202,1.061122,1.062877,1.064488,1.065972,1.067342,1.068613,1.069794,1.070896,1.071927,1.072893,1.073802,1.074657,1.075465,1.076229,1.076954,1.077641,1.078295,1.078918,1.079513,1.080080,1.080623,1.081144,1.081642,1.082121,1.082581,1.083024,1.083450,1.083861,1.084258,1.084641,1.085011,1.085369,1.085715,1.086051,1.086376,1.086691,1.086997,1.087294,1.087583,1.087863,1.088136,1.088401,1.088659,1.088910,1.089154,1.089391,1.089621,1.089843,1.090058,1.090265,1.090462,1.090649,1.090825,1.090988,1.091139,1.091278,1.091411,1.091549,1.091715,1.091940,1.092262,1.092718,1.093321,1.094050,1.094846,1.095632,1.096341,1.096935,1.097409,1.097777,1.098063,1.098292,1.098484,1.098650,1.098801,1.098941,1.099074,1.099202,1.099327,1.099448,1.099566,1.099682,1.099796,1.099907,1.100016,1.100122,1.100227,1.100330,1.100431,1.100530,1.100627,1.100722,1.100816,1.100908,1.100998,1.101087,1.101174,1.101259,1.101344,1.101426,1.101508,1.101588,1.101666,1.101744,1.101820,1.101895,1.101968,1.102041,1.102112,1.102182,1.102251,1.102319,1.102386,1.102452,1.102517,1.102581,1.102644,1.102707,1.102768,1.102828,1.102888
1.000000,1.000650,1.002413,1.004918,1.007915,1.011325,1.015107,1.019168,1.023364,1.027544,1.031583,1.035400,1.038949,1.042214,1.045198,1.047917,1.050392,1.052647,1.054703,1.056583,1.058307,1.059892,1.061354,1.062707,1.063962,1.065131,1.066221,1.067242,1.068199,1.069099,1.069947,1.070748,1.071506,1.072225,1.072907,1.073556,1.074175,1.074765,1.075328,1.075868,1.076384,1.076879,1.077355,1.077812,1.078252,1.078676,1.079084,1.079478,1.079859,1.080227,1.080582,1.080927,1.081260,1.081583,1.081897,1.082201,1.082497,1.082784,1.083063,1.083335,1.083599,1.083856,1.084106,1.084350,1.084587,1.084818,1.085042,1.085260,1.085472,1.085676,1.085873,1.086061,1.086240,1.086408,1.086564,1.086707,1.086840,1.086965,1.087094,1.087245,1.087447,1.087738,1.088153,1.088711,1.089397,1.090158,1.090923,1.091621,1.092213,1.092687,1.093055,1.093341,1.093568,1.093756,1.093918,1.094063,1.094198,1.094326,1.094449,1.094568,1.094684,1.094797,1.094908,1.095016,1.095123,1.095227,1.095329,1.095429,1.095528,1.095625,1.095719,1.095813,1.095904,1.095994,1.096082,1.096169,1.096254,1.096338,1.096420,1.096501,1.096581,1.096659,1.096736,1.096812,1.096887,1.096960,1.097032,1.097103,1.097173,1.097242,1.097310,1.097376,1.097442,1.097507,1.097570,1.097633,1.097695,1.097756,1.097816,1.097875
1.000000,1.001588,1.005962,1.012082,1.018650,1.024647,1.029670,1.033834,1.037457,1.040805,1.044015,1.047125,1.050123,1.052981,1.055675,1.058192,1.060529,1.062690,1.064684,1.066523,1.068221,1.069789,1.071242,1.072589,1.073843,1.075011,1.076102,1.077125,1.078085,1.078988,1.079840,1.080644,1.081406,1.082128,1.082814,1.083466,1.084088,1.084682,1.085249,1.085791,1.086311,1.086810,1.087289,1.087749,1.088192,1.088618,1.089030,1.089426,1.089810,1.090180,1.090539,1.090885,1.091221,1.091547,1.091863,1.092170,1.092468,1.092757,1.093039,1.093312,1.093579,1.093838,1.094091,1.094337,1.094577,1.094811,1.095039,1.095261,1.095477,1.095687,1.095891,1.096088,1.096278,1.096460,1.096633,1.096796,1.096948,1.097088,1.097216,1.097337,1.097458,1.097597,1.097781,1.098046,1.098427,1.098947,1.099599,1.100335,1.101088,1.101786,1.102384,1.102866,1.103242,1.103532,1.103761,1.103949,1.104109,1.104252,1.104384,1.104508,1.104628,1.104743,1.104856,1.104966,1.105073,1.105179,1.105282,1.105383,1.105482,1.105580,1.105676,1.105770,1.105862,1.105953,1.106042,1.106129,1.106215,1.106300,1.106383,1.106465,1.106545,1.106624,1.106702,1.106778,1.106854,1.106927,1.107000,1.107072,1.107142,1.107212,1.107280,1.107348,1.107414,1.107479,1.107543,1.107607,1.107669,1.107731,1.107791,1.107851
1.000000,1.001052,1.004171,1.009187,1.015661,1.022824,1.029736,1.035653,1.040305,1.043876,1.046739,1.049231,1.051561,1.053819,1.056024,1.058166,1.060224,1.062182,1.064030,1.065765,1.067388,1.068902,1.070314,1.071632,1.072862,1.074013,1.075091,1.076102,1.077053,1.077948,1.078793,1.079592,1.080349,1.081067,1.081749,1.082398,1.083017,1.083607,1.084172,1.084712,1.085230,1.085726,1.086203,1.086662,1.087103,1.087528,1.087938,1.088334,1.088716,1.089085,1.089442,1.089788,1.090123,1.090448,1.090763,1.091069,1.091366,1.091655,1.091936,1.092209,1.092475,1.092734,1.092986,1.093232,1.093472,1.093705,1.093933,1.094156,1.094373,1.094584,1.094791,1.094991,1.095186,1.095375,1.095557,1.095732,1.095898,1.096055,1.096202,1.096337,1.096460,1.096575,1.096689,1.096816,1.096982,1.097218,1.097563,1.098041,1.098650,1.099353,1.100084,1.100775,1.101374,1.101861,1.102242,1.102536,1.102766,1.102952,1.103109,1.103249,1.103377,1.103497,1.103612,1.103723,1.103831,1.103937,1.104041,1.104142,1.104241,1.104339,1.104434,1.104528,1.104620,1.104711,1.104800,1.104888,1.104973,1.105058,1.105141,1.105223,1.105303,1.105382,1.105459,1.105536,1.105611,1.105685,1.105757,1.105829,1.105899,1.105969,1.106037,1.106104,1.106171,1.106236,1.106300,1.106363,1.106426,1.106487,1.106548,1.106607
1.000000,1.000412,1.001699,1.003989,1.007428,1.012062,1.017696,1.023814,1.029701,1.034733,1.038648,1.041567,1.043807,1.045681,1.047401,1.049070,1.050724,1.052358,1.053957,1.055503,1.056985,1.058395,1.059728,1.060986,1.062169,1.063283,1.064331,1.065317,1.066247,1.067124,1.067953,1.068738,1.069482,1.070188,1.070859,1.071499,1.072108,1.072690,1.073247,1.073779,1.074290,1.074780,1.075251,1.075703,1.076139,1.076558,1.076963,1.077353,1.077731,1.078095,1.078448,1.078790,1.079121,1.079442,1.079753,1.080056,1.080349,1.080635,1.080912,1.081182,1.081445,1.081701,1.081950,1.082194,1.082431,1.082662,1.082888,1.083108,1.083323,1.083534,1.083739,1.083939,1.084134,1.084324,1.084509,1.084688,1.084861,1.085028,1.085187,1.085336,1.085476,1.085606,1.085724,1.085833,1.085939,1.086055,1.086204,1.086415,1.086724,1.087159,1.087724,1.088388,1.089091,1.089765,1.090358,1.090844,1.091226,1.091520,1.091749,1.091933,1.092087,1.092222,1.092345,1.092460,1.092570,1.092676,1.092779,1.092880,1.092979,1.093075,1.093170,1.093263,1.093354,1.093444,1.093532,1.093619,1.093704,1.093787,1.093870,1.093950,1.094030,1.094108,1.094185,1.094260,1.094335,1.094408,1.094480,1.094551,1.094620,1.094689,1.094757,1.094823,1.094889,1.094953,1.095017,1.095079,1.095141,1.095202,1.095262,1.095321
1.000000,1.000124,1.000524,1.001282,1.002537,1.004472,1.007271,1.011027,1.015629,1.020686,1.025610,1.029856,1.033162,1.035591,1.037399,1.038862,1.040177,1.041453,1.042729,1.044008,1.045280,1.046528,1.047739,1.048903,1.050017,1.051076,1.052081,1.053033,1.053934,1.054788,1.055597,1.056365,1.057093,1.057786,1.058444,1.059072,1.059671,1.060244,1.060791,1.061315,1.061818,1.062300,1.062763,1.063209,1.063638,1.064052,1.064450,1.064835,1.065207,1.065567,1.065915,1.066252,1.066578,1.066895,1.067202,1.067500,1.067789,1.068071,1.068345,1.068611,1.068871,1.069123,1.069370,1.069610,1.069844,1.070072,1.070295,1.070513,1.070726,1.070933,1.071137,1.071335,1.071529,1.071718,1.071903,1.072083,1.072258,1.072428,1.072593,1.072751,1.072902,1.073045,1.073179,1.073302,1.073415,1.073519,1.073619,1.073726,1.073860,1.074049,1.074329,1.074727,1.075252,1.075878,1.076552,1.077208,1.077791,1.078273,1.078653,1.078946,1.079172,1.079353,1.079503,1.079634,1.079752,1.079862,1.079967,1.080068,1.080167,1.080263,1.080357,1.080449,1.080539,1.080628,1.080715,1.080800,1.080884,1.080967,1.081048,1.081128,1.081206,1.081284,1.081360,1.081434,1.081508,1.081580,1.081651,1.081721,1.081790,1.081858,1.081925,1.081990,1.082055,1.082119,1.082182,1.082244,1.082305,1.082365,1.082424,1.082482
1.000000,1.000032,1.000139,1.000348,1.000715,1.001329,1.002322,1.003860,1.006114,1.009187,1.013004,1.017254,1.021440,1.025083,1.027926,1.029998,1.031506,1.032689,1.033732,1.034737,1.035750,1.036778,1.037813,1.038841,1.039850,1.040829,1.041774,1.042680,1.043545,1.044370,1.045155,1.045903,1.046614,1.047292,1.047939,1.048555,1.049144,1.049707,1.050246,1.050762,1.051257,1.051732,1.052189,1.052629,1.053052,1.053460,1.053853,1.054233,1.054600,1.054955,1.055299,1.055631,1.055954,1.056266,1.056570,1.056864,1.057150,1.057429,1.057699,1.057962,1.058219,1.058469,1.058712,1.058949,1.059181,1.059407,1.059627,1.059843,1.060053,1.060259,1.060460,1.060656,1.060848,1.061036,1.061220,1.061400,1.061575,1.061746,1.061913,1.062075,1.062232,1.062383,1.062527,1.062664,1.062791,1.062909,1.063017,1.063116,1.063210,1.063309,1.063432,1.063605,1.063860,1.064227,1.064717,1.065310,1.065957,1.066594,1.067166,1.067643,1.068020,1.068311,1.068535,1.068712,1.068859,1.068985,1.069099,1.069205,1.069305,1.069402,1.069496,1.069587,1.069677,1.069765,1.069851,1.069936,1.070019,1.070101,1.070182,1.070261,1.070338,1.070415,1.070490,1.070564,1.070637,1.070708,1.070779,1.070848,1.070916,1.070983,1.071049,1.071114,1.071179,1.071242,1.071304,1.071365,1.071426,1.071485,1.071544,1.071601
1.000000,1.000008,1.000033,1.000085,1.000179,1.000344,1.000629,1.001112,1.001906,1.003158,1.005024,1.007602,1.010845,1.014494,1.018122,1.021302,1.023792,1.025597,1.026887,1.027874,1.028724,1.029538,1.030362,1.031206,1.032065,1.032928,1.033782,1.034619,1.035432,1.036217,1.036972,1.037695,1.038387,1.039048,1.039681,1.040286,1.040864,1.041418,1.041949,1.042457,1.042946,1.043415,1.043866,1.044300,1.044718,1.045121,1.045509,1.045885,1.046248,1.046599,1.046939,1.047268,1.047587,1.047896,1.048196,1.048488,1.048771,1.049046,1.049314,1.049575,1.049829,1.050076,1.050317,1.050552,1.050781,1.051005,1.051224,1.051437,1.051645,1.051849,1.052049,1.052244,1.052434,1.052621,1.052803,1.052982,1.053157,1.053328,1.053495,1.053658,1.053817,1.053972,1.054121,1.054266,1.054404,1.054535,1.054657,1.054770,1.054874,1.054968,1.055057,1.055150,1.055263,1.055422,1.055657,1.055998,1.056458,1.057022,1.057644,1.058264,1.058825,1.059296,1.059670,1.059958,1.060179,1.060354,1.060496,1.060619,1.060729,1.060831,1.060927,1.061020,1.061110,1.061197,1.061283,1.061367,1.061450,1.061531,1.061611,1.061690,1.061767,1.061842,1.061917,1.061990,1.062062,1.062133,1.062203,1.062272,1.062340,1.062406,1.062472,1.062537,1.062600,1.062663,1.062725,1.062785,1.062845,1.062904,1.062962,1.063020
1.000000,1.000002,1.000007,1.000019,1.000041,1.000080,1.000152,1.000281,1.000507,1.000899,1.001554,1.002604,1.004189,1.006404,1.009217,1.012408,1.015604,1.018423,1.020636,1.022235,1.023361,1.024202,1.024912,1.025586,1.026269,1.026975,1.027700,1.028435,1.029170,1.029894,1.030603,1.031291,1.031956,1.032596,1.033212,1.033803,1.034370,1.034914,1.035436,1.035937,1.036419,1.036882,1.037327,1.037756,1.038169,1.038568,1.038953,1.039324,1.039684,1.040031,1.040368,1.040694,1.041010,1.041316,1.041613,1.041902,1.042183,1.042456,1.042722,1.042980,1.043232,1.043477,1.043716,1.043949,1.044177,1.044399,1.044615,1.044827,1.045034,1.045236,1.045434,1.045628,1.045817,1.046002,1.046184,1.046361,1.046535,1.046706,1.046872,1.047036,1.047195,1.047351,1.047503,1.047651,1.047795,1.047933,1.048065,1.048191,1.048309,1.048418,1.048517,1.048607,1.048692,1.048780,1.048885,1.049031,1.049250,1.049569,1.050003,1.050541,1.051141,1.051743,1.052294,1.052758,1.053128,1.053413,1.053632,1.053804,1.053943,1.054062,1.054169,1.054267,1.054359,1.054448,1.054535,1.054619,1.054701,1.054782,1.054861,1.054939,1.055016,1.055091,1.055165,1.055238,1.055310,1.055381,1.055450,1.055518,1.055586,1.055652,1.055717,1.055781,1.055844,1.055907,1.055968,1.056028,1.056088,1.056146,1.056204,1.056261
1.000000,1.000000,1.000001,1.000004,1.000008,1.000017,1.000033,1.000064,1.000120,1.000224,1.000410,1.000737,1.001293,1.002195,1.003571,1.005510,1.007991,1.010823,1.013678,1.016208,1.018199,1.019633,1.020632,1.021363,1.021967,1.022535,1.023111,1.023710,1.024331,1.024965,1.025604,1.026238,1.026862,1.027472,1.028063,1.028635,1.029187,1.029719,1.030231,1.030724,1.031198,1.031655,1.032095,1.032519,1.032927,1.033322,1.033702,1.034070,1.034426,1.034771,1.035104,1.035427,1.035740,1.036044,1.036339,1.036626,1.036905,1.037175,1.037439,1.037695,1.037945,1.038189,1.038426,1.038657,1.038883,1.039104,1.039319,1.039529,1.039735,1.039936,1.040132,1.040325,1.040513,1.040697,1.040877,1.041054,1.041227,1.041397,1.041563,1.041726,1.041885,1.042041,1.042194,1.042343,1.042489,1.042631,1.042769,1.042902,1.043029,1.043150,1.043263,1.043368,1.043464,1.043550,1.043631,1.043714,1.043812,1.043949,1.044152,1.044452,1.044864,1.045379,1.045958,1.046544,1.047084,1.047542,1.047908,1.048190,1.048406,1.048575,1.048711,1.048827,1.048930,1.049025,1.049114,1.049200,1.049283,1.049364,1.049443,1.049520,1.049597,1.049672,1.049746,1.049818,1.049889,1.049960,1.050029,1.050097,1.050164,1.050229,1.050294,1.050358,1.050421,1.050483,1.050544,1.050604,1.050663,1.050722,1.050779,1.050836
1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000006,1.000013,1.000025,1.000050,1.000096,1.000182,1.000340,1.000620,1.001103,1.001892,1.003106,1.004829,1.007047,1.009592,1.012170,1.014464,1.016273,1.017574,1.018471,1.019115,1.019637,1.020122,1.020615,1.021130,1.021668,1.022221,1.022782,1.023343,1.023898,1.024442,1.024972,1.025487,1.025986,1.026468,1.026934,1.027383,1.027816,1.028234,1.028638,1.029028,1.029405,1.029770,1.030122,1.030463,1.030794,1.031114,1.031425,1.031727,1.032019,1.032304,1.032580,1.032849,1.033111,1.033366,1.033614,1.033856,1.034091,1.034321,1.034546,1.034765,1.034979,1.035188,1.035392,1.035592,1.035787,1.035978,1.036165,1.036349,1.036528,1.036704,1.036876,1.037045,1.037210,1.037372,1.037531,1.037687,1.037840,1.037990,1.038136,1.038280,1.038420,1.038556,1.038689,1.038817,1.038939,1.039056,1.039165,1.039266,1.039358,1.039441,1.039519,1.039597,1.039690,1.039817,1.040008,1.040291,1.040683,1.041176,1.041736,1.042308,1.042837,1.043288,1.043650,1.043929,1.044142,1.044308,1.044442,1.044555,1.044654,1.044746,1.044832,1.044914,1.044994,1.045072,1.045148,1.045223,1.045297,1.045369,1.045440,1.045510,1.045579,1.045647,1.045713,1.045779,1.045843,1.045907,1.045969,1.046031,1.046092,1.046152,1.046211,1.046269,1.046326,1.046382
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000005,1.000010,1.000020,1.000040,1.000079,1.000152,1.000289,1.000534,1.000959,1.001661,1.002747,1.004297,1.006301,1.008612,1.010961,1.013059,1.014716,1.015906,1.016719,1.017294,1.017752,1.018172,1.018598,1.019045,1.019516,1.020003,1.020501,1.021001,1.021497,1.021987,1.022466,1.022933,1.023386,1.023825,1.024251,1.024662,1.025061,1.025446,1.025818,1.026179,1.026528,1.026866,1.027194,1.027511,1.027820,1.028119,1.028409,1.028692,1.028966,1.029233,1.029493,1.029746,1.029993,1.030233,1.030468,1.030696,1.030919,1.031137,1.031350,1.031558,1.031761,1.031959,1.032154,1.032344,1.032530,1.032712,1.032891,1.033066,1.033237,1.033405,1.033570,1.033731,1.033890,1.034045,1.034198,1.034347,1.034494,1.034638,1.034779,1.034917,1.035051,1.035183,1.035310,1.035433,1.035552,1.035664,1.035769,1.035867,1.035956,1.036036,1.036110,1.036185,1.036272,1.036392,1.036572,1.036839,1.037213,1.037687,1.038229,1.038787,1.039306,1.039750,1.040107,1.040383,1.040594,1.040757,1.040888,1.040997,1.041094,1.041183,1.041266,1.041345,1.041423,1.041498,1.041571,1.041643,1.041714,1.041784,1.041853,1.041920,1.041986,1.042052,1.042116,1.042179,1.042242,1.042303,1.042364,1.042423,1.042482,1.042540,1.042597,1.042653
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000003,1.000008,1.000016,1.000033,1.000067,1.000131,1.000251,1.000469,1.000849,1.001480,1.002462,1.003870,1.005698,1.007813,1.009971,1.011903,1.013432,1.014528,1.015272,1.015790,1.016195,1.016563,1.016935,1.017328,1.017743,1.018176,1.018620,1.019069,1.019517,1.019960,1.020395,1.020821,1.021235,1.021638,1.022029,1.022408,1.022775,1.023132,1.023477,1.023811,1.024136,1.024451,1.024757,1.025053,1.025342,1.025622,1.025895,1.026160,1.026418,1.026670,1.026915,1.027154,1.027386,1.027614,1.027836,1.028052,1.028264,1.028470,1.028673,1.028870,1.029064,1.029253,1.029438,1.029619,1.029797,1.029971,1.030142,1.030309,1.030473,1.030634,1.030792,1.030947,1.031099,1.031248,1.031394,1.031538,1.031679,1.031817,1.031953,1.032086,1.032216,1.032342,1.032465,1.032584,1.032698,1.032806,1.032908,1.033003,1.033088,1.033166,1.033237,1.033308,1.033391,1.033504,1.033673,1.033928,1.034285,1.034742,1.035267,1.035811,1.036320,1.036757,1.037110,1.037383,1.037590,1.037751,1.037879,1.037986,1.038080,1.038166,1.038246,1.038323,1.038397,1.038470,1.038541,1.038611,1.038679,1.038746,1.038812,1.038878,1.038942,1.039005,1.039067,1.039128,1.039189,1.039248,1.039307,1.039365,1.039421,1.039477
