1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000004,1.000008,1.000017,1.000034,1.000067,1.000134,1.000265,1.000521,1.001012,1.001938,1.003643,1.006687,1.011907,1.020419,1.033465,1.052029,1.076278,1.105085,1.136047,1.166184,1.192972,1.215071,1.232391,1.245648,1.255844,1.263907,1.270553,1.276271,1.281375,1.286057,1.290432,1.294567,1.298507,1.302276,1.305892,1.309370,1.312718,1.315945,1.319058,1.322063,1.324966,1.327772,1.330486,1.333113,1.335656,1.338120,1.340508,1.342824,1.345070,1.347251,1.349368,1.351425,1.353425,1.355369,1.357259,1.359099,1.360889,1.362633,1.364332,1.365987,1.367600,1.369173,1.370707,1.372204,1.373665,1.375091,1.376483,1.377844,1.379173,1.380472,1.381742,1.382984,1.384198,1.385386,1.386549,1.387687,1.388801,1.389892,1.390961,1.392008,1.393033,1.394039,1.395024,1.395990,1.396938,1.397867,1.398779,1.399673,1.400551,1.401413,1.402258,1.403089,1.403904,1.404706,1.405492,1.406266,1.407025,1.407772,1.408506,1.409227,1.409937,1.410635,1.411321,1.411996,1.412660,1.413313,1.413956,1.414589,1.415211,1.415824,1.416428,1.417022,1.417608,1.418184,1.418752,1.419311,1.419862
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000005,1.000010,1.000020,1.000041,1.000081,1.000160,1.000312,1.000605,1.001158,1.002175,1.003995,1.007131,1.012287,1.020292,1.031923,1.047627,1.067278,1.090130,1.115035,1.140714,1.165924,1.189506,1.210497,1.228314,1.242868,1.254501,1.263785,1.271330,1.277651,1.283137,1.288050,1.292563,1.296779,1.300767,1.304565,1.308201,1.311691,1.315049,1.318283,1.321403,1.324414,1.327322,1.330134,1.332853,1.335484,1.338032,1.340500,1.342892,1.345212,1.347463,1.349647,1.351768,1.353829,1.355832,1.357779,1.359673,1.361516,1.363310,1.365057,1.366758,1.368416,1.370032,1.371608,1.373145,1.374644,1.376108,1.377536,1.378932,1.380294,1.381626,1.382927,1.384199,1.385443,1.386660,1.387851,1.389015,1.390155,1.391272,1.392364,1.393435,1.394484,1.395511,1.396518,1.397505,1.398473,1.399422,1.400353,1.401267,1.402163,1.403042,1.403905,1.404753,1.405584,1.406402,1.407204,1.407992,1.408767,1.409528,1.410276,1.411011,1.411734,1.412445,1.413144,1.413831,1.414507,1.415172,1.415827,1.416471,1.417105,1.417728,1.418343,1.418947,1.419543,1.420129,1.420707,1.421275,1.421836,1.422388
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000006,1.000011,1.000022,1.000044,1.000087,1.000170,1.000332,1.000639,1.001217,1.002274,1.004155,1.007371,1.012607,1.020630,1.032068,1.047070,1.065032,1.084614,1.104195,1.122543,1.139289,1.154917,1.170329,1.186266,1.202880,1.219653,1.235680,1.250107,1.262452,1.272675,1.281044,1.287958,1.293806,1.298904,1.303478,1.307681,1.311610,1.315327,1.318871,1.322265,1.325528,1.328670,1.331701,1.334627,1.337455,1.340189,1.342835,1.345397,1.347879,1.350284,1.352617,1.354880,1.357076,1.359209,1.361281,1.363295,1.365253,1.367158,1.369011,1.370815,1.372571,1.374282,1.375949,1.377574,1.379158,1.380703,1.382211,1.383683,1.385119,1.386522,1.387892,1.389231,1.390540,1.391819,1.393070,1.394293,1.395490,1.396661,1.397808,1.398930,1.400029,1.401105,1.402160,1.403193,1.404206,1.405198,1.406171,1.407126,1.408062,1.408980,1.409881,1.410765,1.411633,1.412485,1.413322,1.414143,1.414950,1.415743,1.416521,1.417287,1.418039,1.418778,1.419505,1.420220,1.420922,1.421614,1.422293,1.422962,1.423620,1.424268,1.424905,1.425533,1.426150,1.426758,1.427357,1.427946,1.428527,1.429099,1.429662,1.430217
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000003,1.000006,1.000012,1.000025,1.000049,1.000095,1.000186,1.000362,1.000695,1.001319,1.002460,1.004485,1.007943,1.013572,1.022202,1.034518,1.050694,1.070057,1.091061,1.111715,1.130288,1.145851,1.158370,1.168461,1.177073,1.185262,1.194046,1.204242,1.216263,1.229941,1.244540,1.259012,1.272382,1.284037,1.293807,1.301856,1.308510,1.314120,1.318984,1.323325,1.327298,1.331001,1.334499,1.337833,1.341026,1.344097,1.347057,1.349915,1.352677,1.355348,1.357935,1.360440,1.362868,1.365223,1.367507,1.369724,1.371877,1.373968,1.376001,1.377977,1.379899,1.381769,1.383590,1.385363,1.387089,1.388772,1.390412,1.392011,1.393571,1.395093,1.396578,1.398028,1.399444,1.400827,1.402178,1.403499,1.404790,1.406053,1.407287,1.408495,1.409678,1.410835,1.411967,1.413077,1.414163,1.415227,1.416270,1.417292,1.418294,1.419276,1.420239,1.421184,1.422111,1.423020,1.423913,1.424789,1.425649,1.426493,1.427322,1.428137,1.428937,1.429723,1.430495,1.431254,1.432001,1.432734,1.433455,1.434165,1.434862,1.435548,1.436224,1.436888,1.437541,1.438185,1.438818,1.439441,1.440055,1.440659,1.441254,1.441840,1.442417,1.442986,1.443546
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000004,1.000007,1.000014,1.000027,1.000054,1.000105,1.000205,1.000396,1.000758,1.001433,1.002665,1.004847,1.008571,1.014630,1.023926,1.037222,1.054741,1.075797,1.098731,1.121362,1.141758,1.158845,1.172482,1.183147,1.191533,1.198309,1.204041,1.209230,1.214381,1.220058,1.226871,1.235369,1.245842,1.258128,1.271561,1.285158,1.297947,1.309260,1.318839,1.326764,1.333307,1.338793,1.343512,1.347690,1.351488,1.355013,1.358333,1.361492,1.364517,1.367427,1.370233,1.372944,1.375566,1.378106,1.380566,1.382951,1.385265,1.387511,1.389692,1.391811,1.393870,1.395872,1.397819,1.399713,1.401558,1.403353,1.405103,1.406807,1.408468,1.410088,1.411668,1.413210,1.414714,1.416183,1.417617,1.419018,1.420387,1.421725,1.423033,1.424312,1.425563,1.426787,1.427984,1.429156,1.430304,1.431427,1.432528,1.433606,1.434662,1.435697,1.436712,1.437707,1.438683,1.439640,1.440579,1.441500,1.442404,1.443292,1.444163,1.445018,1.445858,1.446683,1.447493,1.448290,1.449072,1.449841,1.450597,1.451340,1.452071,1.452789,1.453496,1.454191,1.454875,1.455548,1.456210,1.456861,1.457503,1.458134,1.458756,1.459368,1.459971,1.460564,1.461149,1.461725,1.462293
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000002,1.000004,1.000008,1.000016,1.000031,1.000060,1.000117,1.000226,1.000436,1.000831,1.001565,1.002901,1.005263,1.009286,1.015830,1.025876,1.040273,1.059301,1.082252,1.107328,1.132118,1.154473,1.173209,1.188208,1.200031,1.209448,1.217148,1.223642,1.229270,1.234258,1.238769,1.242960,1.247028,1.251257,1.256049,1.261902,1.269315,1.278613,1.289742,1.302181,1.315058,1.327428,1.338566,1.348117,1.356069,1.362631,1.368099,1.372758,1.376841,1.380519,1.383910,1.387090,1.390108,1.392994,1.395769,1.398446,1.401033,1.403537,1.405964,1.408318,1.410602,1.412819,1.414973,1.417066,1.419102,1.421081,1.423007,1.424882,1.426708,1.428486,1.430219,1.431908,1.433555,1.435161,1.436728,1.438258,1.439751,1.441209,1.442634,1.444025,1.445386,1.446715,1.448015,1.449287,1.450531,1.451748,1.452940,1.454107,1.455249,1.456368,1.457464,1.458538,1.459590,1.460622,1.461634,1.462626,1.463599,1.464553,1.465490,1.466409,1.467311,1.468196,1.469066,1.469920,1.470759,1.471582,1.472392,1.473187,1.473969,1.474738,1.475493,1.476236,1.476966,1.477685,1.478391,1.479087,1.479771,1.480444,1.481106,1.481758,1.482400,1.483032,1.483654,1.484267,1.484871,1.485465,1.486051,1.486628
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000001,1.000003,1.000005,1.000009,1.000018,1.000035,1.000068,1.000132,1.000253,1.000484,1.000919,1.001724,1.003182,1.005753,1.010126,1.017233,1.028153,1.043835,1.064628,1.089802,1.117386,1.144680,1.169252,1.189781,1.206179,1.219123,1.229506,1.238104,1.245478,1.251992,1.257871,1.263250,1.268208,1.272793,1.277043,1.280999,1.284731,1.288366,1.292115,1.296307,1.301379,1.307810,1.315977,1.325958,1.337406,1.349589,1.361607,1.372681,1.382345,1.390472,1.397193,1.402762,1.407457,1.411522,1.415140,1.418445,1.421524,1.424433,1.427208,1.429874,1.432444,1.434929,1.437335,1.439668,1.441933,1.444132,1.446269,1.448346,1.450367,1.452333,1.454246,1.456109,1.457924,1.459693,1.461417,1.463098,1.464737,1.466336,1.467898,1.469422,1.470910,1.472363,1.473784,1.475172,1.476529,1.477856,1.479154,1.480423,1.481666,1.482882,1.484073,1.485239,1.486380,1.487499,1.488595,1.489669,1.490722,1.491755,1.492767,1.493760,1.494734,1.495690,1.496628,1.497549,1.498453,1.499340,1.500212,1.501068,1.501909,1.502735,1.503547,1.504345,1.505129,1.505900,1.506658,1.507403,1.508137,1.508858,1.509567,1.510266,1.510953,1.511629,1.512294,1.512949,1.513594,1.514229,1.514855,1.515471,1.516078,1.516675,1.517264
1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000003,1.000006,1.000011,1.000021,1.000041,1.000079,1.000150,1.000287,1.000545,1.001028,1.001917,1.003522,1.006343,1.011132,1.018907,1.030864,1.048075,1.070986,1.098842,1.129463,1.159777,1.186990,1.209610,1.227594,1.241769,1.253174,1.262683,1.270910,1.278250,1.284944,1.291139,1.296924,1.302354,1.307462,1.312268,1.316785,1.321020,1.324979,1.328683,1.332171,1.335532,1.338926,1.342618,1.346982,1.352470,1.359498,1.368280,1.378662,1.390090,1.401747,1.412818,1.422712,1.431168,1.438205,1.444021,1.448874,1.453016,1.456649,1.459924,1.462945,1.465781,1.468476,1.471058,1.473545,1.475948,1.478276,1.480534,1.482726,1.484857,1.486929,1.488945,1.490907,1.492817,1.494678,1.496491,1.498258,1.499982,1.501662,1.503302,1.504903,1.506465,1.507991,1.509481,1.510937,1.512360,1.513752,1.515112,1.516443,1.517744,1.519018,1.520265,1.521485,1.522681,1.523851,1.524998,1.526122,1.527223,1.528303,1.529361,1.530399,1.531417,1.532416,1.533396,1.534358,1.535301,1.536228,1.537138,1.538031,1.538909,1.539771,1.540618,1.541450,1.542268,1.543072,1.543863,1.544640,1.545404,1.546156,1.546895,1.547623,1.548339,1.549043,1.549736,1.550418,1.551090,1.551751,1.552402,1.553044,1.553675,1.554297,1.554910,1.555514
1.000000,1.000000,1.000000,1.000000,1.000001,1.000002,1.000004,1.000007,1.000014,1.000026,1.000049,1.000093,1.000175,1.000331,1.000623,1.001165,1.002159,1.003944,1.007068,1.012357,1.020939,1.034148,1.053218,1.078720,1.109885,1.144273,1.178326,1.208775,1.233915,1.253779,1.269401,1.282002,1.292569,1.301774,1.310036,1.317607,1.324643,1.331238,1.337456,1.343341,1.348922,1.354223,1.359259,1.364040,1.368572,1.372856,1.376894,1.380684,1.384234,1.387566,1.390739,1.393864,1.397142,1.400879,1.405476,1.411368,1.418880,1.428064,1.438587,1.449777,1.460825,1.471030,1.479965,1.487503,1.493748,1.498920,1.503269,1.507016,1.510338,1.513359,1.516166,1.518815,1.521343,1.523771,1.526115,1.528384,1.530586,1.532724,1.534804,1.536827,1.538797,1.540715,1.542584,1.544406,1.546183,1.547915,1.549605,1.551255,1.552866,1.554438,1.555975,1.557476,1.558943,1.560377,1.561779,1.563151,1.564492,1.565805,1.567091,1.568349,1.569581,1.570788,1.571970,1.573128,1.574263,1.575376,1.576467,1.577537,1.578586,1.579616,1.580626,1.581617,1.582590,1.583545,1.584483,1.585404,1.586309,1.587198,1.588071,1.588929,1.589772,1.590601,1.591415,1.592217,1.593004,1.593779,1.594541,1.595291,1.596029,1.596755,1.597470,1.598173,1.598865,1.599547,1.600218,1.600879,1.601530,1.602171,1.602803,1.603425
1.000000,1.000000,1.000001,1.000002,1.000005,1.000009,1.000017,1.000032,1.000060,1.000112,1.000209,1.000390,1.000726,1.001345,1.002470,1.004479,1.007979,1.013885,1.023458,1.038210,1.059586,1.088332,1.123683,1.162865,1.201669,1.236177,1.264419,1.286566,1.303943,1.318007,1.329880,1.340293,1.349687,1.358324,1.366362,1.373902,1.381013,1.387743,1.394131,1.400206,1.405993,1.411512,1.416780,1.421808,1.426608,1.431185,1.435541,1.439678,1.443593,1.447282,1.450744,1.453990,1.457049,1.459994,1.462962,1.466181,1.469984,1.474782,1.480974,1.488798,1.498178,1.508667,1.519548,1.530054,1.539587,1.547828,1.554734,1.560446,1.565190,1.569200,1.572681,1.575785,1.578625,1.581276,1.583785,1.586185,1.588496,1.590730,1.592897,1.595002,1.597049,1.599041,1.600982,1.602873,1.604717,1.606515,1.608270,1.609982,1.611653,1.613286,1.614880,1.616438,1.617960,1.619449,1.620904,1.622327,1.623720,1.625083,1.626417,1.627722,1.629001,1.630254,1.631480,1.632683,1.633861,1.635016,1.636148,1.637259,1.638348,1.639416,1.640464,1.641493,1.642503,1.643494,1.644468,1.645424,1.646362,1.647285,1.648191,1.649081,1.649956,1.650817,1.651662,1.652494,1.653311,1.654116,1.654907,1.655685,1.656451,1.657204,1.657946,1.658676,1.659394,1.660102,1.660798,1.661484,1.662160,1.662825,1.663481,1.664127
1.000000,1.000001,1.000004,1.000009,1.000020,1.000039,1.000074,1.000138,1.000255,1.000471,1.000866,1.001586,1.002881,1.005177,1.009154,1.015839,1.026660,1.043360,1.067669,1.100593,1.141403,1.186886,1.231909,1.271644,1.303785,1.328761,1.348322,1.364238,1.377783,1.389750,1.400598,1.410597,1.419908,1.428637,1.436857,1.444626,1.451987,1.458977,1.465627,1.471964,1.478012,1.483790,1.489317,1.494608,1.499675,1.504529,1.509177,1.513626,1.517877,1.521930,1.525783,1.529429,1.532866,1.536091,1.539116,1.541978,1.544757,1.547606,1.550770,1.554593,1.559483,1.565809,1.573750,1.583158,1.593536,1.604160,1.614303,1.623427,1.631272,1.637828,1.643248,1.647756,1.651577,1.654900,1.657872,1.660596,1.663143,1.665558,1.667870,1.670100,1.672258,1.674352,1.676389,1.678372,1.680304,1.682188,1.684026,1.685819,1.687569,1.689278,1.690948,1.692579,1.694173,1.695732,1.697256,1.698746,1.700205,1.701631,1.703028,1.704395,1.705734,1.707046,1.708330,1.709589,1.710823,1.712032,1.713218,1.714381,1.715521,1.716640,1.717738,1.718815,1.719872,1.720910,1.721929,1.722930,1.723913,1.724879,1.725828,1.726760,1.727677,1.728577,1.729463,1.730334,1.731190,1.732032,1.732860,1.733675,1.734477,1.735266,1.736042,1.736806,1.737559,1.738300,1.739029,1.739747,1.740455,1.741151,1.741838,1.742514
